date,uri,hdUri,copyright,type
2017-03-23,https://apod.nasa.gov/apod/image/1703/CaveNebula-SH2-155ColesHelm1024.jpg,https://apod.nasa.gov/apod/image/1703/CaveNebula-SH2-155ColesHelm2048.jpg,Eric Coles,image
2017-03-24,https://apod.nasa.gov/apod/image/1703/Comet41PM108M97Riu1024.jpg,https://apod.nasa.gov/apod/image/1703/Comet41PM108M97Riu.jpg,Barry Riu,image
2017-03-25,https://apod.nasa.gov/apod/image/1703/2017-03-17-0726_2-RGBdp1024.jpg,https://apod.nasa.gov/apod/image/1703/2017-03-17-0726_2-RGBdp.jpg,"Damian
 Peach",image
2017-03-26,https://apod.nasa.gov/apod/image/1703/tardigrade_eyeofscience_960.jpg,https://apod.nasa.gov/apod/image/1703/tardigrade_eyeofscience_1024.jpg,"Nicole Ottawa & Oliver Meckes / Eye of Science / 
 Science Source Images",image
2017-03-27,https://apod.nasa.gov/apod/image/1703/BlackHole_Simonnet_960.jpg,https://apod.nasa.gov/apod/image/1703/BlackHole_Simonnet_2491.jpg,,image
2017-03-28,https://apod.nasa.gov/apod/image/1703/KingOfWings_Pinkston_960.jpg,https://apod.nasa.gov/apod/image/1703/KingOfWings_Pinkston_7360.jpg,"Wayne Pinkston 
 (LightCrafter Photography)",image
2017-03-29,https://apod.nasa.gov/apod/image/1703/SGU-M42-4LGS-RC500-STL-RVB-1024x693-cp10.jpg,https://apod.nasa.gov/apod/image/1703/SGU-M42-4LGS-RC500-STL-RVB-1200x800-cp10.jpg,Stéphane Guisard,image
2017-03-30,https://apod.nasa.gov/apod/image/1703/LBN782ProcessedLRv1-2_1024.jpg,https://apod.nasa.gov/apod/image/1703/LBN782ProcessedLRv1-2.jpg,Lloyd L. Smith,image
2017-03-31,https://apod.nasa.gov/apod/image/1703/APOD-67P-Seth1024c.jpg,https://apod.nasa.gov/apod/image/1703/APOD-67P-Seth.jpg,,image
2017-04-01,https://apod.nasa.gov/apod/image/1704/SatelliteSale_NASA_960_split3.jpg,https://apod.nasa.gov/apod/image/1704/SatelliteSale_NASA_960_split3.jpg,,image
2017-04-02,https://apod.nasa.gov/apod/image/1704/ngc602_ChandraHubbleSpitzer_960.jpg,https://apod.nasa.gov/apod/image/1704/ngc602_ChandraHubbleSpitzer_3600.jpg,,image
2017-04-03,https://apod.nasa.gov/apod/image/1704/SaturnIR_CassiniKakitsev_960.jpg,https://apod.nasa.gov/apod/image/1704/SaturnIR_CassiniKakitsev_1024.jpg,,image
2017-04-04,https://apod.nasa.gov/apod/image/1704/Contrail22_Maragos_960.jpg,https://apod.nasa.gov/apod/image/1704/Contrail22_Maragos_640.jpg,Alexandros Maragos,image
2017-04-05,https://apod.nasa.gov/apod/image/1704/NGC1275_HubblePestana_960.jpg,https://apod.nasa.gov/apod/image/1704/NGC1275_HubblePestana_3891.jpg,,image
2017-04-06,https://apod.nasa.gov/apod/image/1704/ldn1622LeonardoJulio-ap1024.jpg,https://apod.nasa.gov/apod/image/1704/ldn1622LeonardoJulio-ap.jpg,"Leonardo Julio 
 (Astronomia Pampeana)",image
2017-04-07,https://apod.nasa.gov/apod/image/1704/MVC1000vetter.jpg,https://apod.nasa.gov/apod/image/1704/MVC1500vetter.jpg,TWAN,image
2017-04-08,https://apod.nasa.gov/apod/image/1704/ZetaOph_spitzer_960.jpg,https://apod.nasa.gov/apod/image/1704/ZetaOph_spitzer_4015.jpg,,image
2017-04-09,https://apod.nasa.gov/apod/image/1704/halebopp_dimai_960.jpg,https://apod.nasa.gov/apod/image/1704/halebopp_dimai_852.jpg,"A. Dimai, (Col Druscie Obs.),
 AAC",image
2017-04-10,https://apod.nasa.gov/apod/image/1704/GalaxyClusterSZ_AlmaHubble_960.jpg,https://apod.nasa.gov/apod/image/1704/GalaxyClusterSZ_AlmaHubble_800.jpg,,image
2017-04-11,https://apod.nasa.gov/apod/image/1704/ManDogSun_Hackmann_960.jpg,https://apod.nasa.gov/apod/image/1704/ManDogSun_Hackmann_1600.jpg,Jens Hackmann,image
2017-04-12,https://apod.nasa.gov/apod/image/1704/LeosTriplet_IAFY1024.JPG,https://apod.nasa.gov/apod/image/1704/LeosTriplet_IAFY2048.JPG,"Ignacio
 Diaz Bobillo",image
2017-04-13,https://apod.nasa.gov/apod/image/1704/GS_20170410_MoonJupiter_7435px1024.jpg,https://apod.nasa.gov/apod/image/1704/GS_20170410_MoonJupiter_7435.jpg,Göran Strand,image
2017-04-14,https://apod.nasa.gov/apod/image/1704/IMG_6588Panorama2Ghohroodi3000.jpg,https://apod.nasa.gov/apod/image/1704/IMG_6588Panorama2Ghohroodi.jpg,Majid Ghohroodi,image
2017-04-15,https://apod.nasa.gov/apod/image/1704/OrionUyuniSaltFlatYeZiyi1024.jpg,https://apod.nasa.gov/apod/image/1704/OrionUyuniSaltFlatYeZiyi.jpg,Stephanie Ziyi Ye,image
2017-04-16,https://apod.nasa.gov/apod/image/1704/EnceladusShadow_Cassini_960.jpg,https://apod.nasa.gov/apod/image/1704/EnceladusShadow_Cassini_960.jpg,,image
2017-04-17,https://www.youtube.com/embed/p4xuA-OeaBc?rel=0&showinfo=0,https://www.youtube.com/embed/p4xuA-OeaBc?rel=0&showinfo=0,,video
2017-04-18,https://apod.nasa.gov/apod/image/1704/NightGlows_TG_960.jpg,https://apod.nasa.gov/apod/image/1704/NightGlows_TG_2500.jpg,Taha Ghouchkanlu,image
2017-04-19,https://apod.nasa.gov/apod/image/1704/RedSpider_Vargas_1080.jpg,https://apod.nasa.gov/apod/image/1704/RedSpider_Vargas_1280.jpg,Jes�s M.Vargas & Maritxu Poyal,image
2017-04-20,https://apod.nasa.gov/apod/image/1704/asteroid2014JO25_goldstone1024.jpg,https://apod.nasa.gov/apod/image/1704/asteroid2014JO25_goldstone.jpg,,image
2017-04-21,https://apod.nasa.gov/apod/image/1704/STSCI_NGC4302_4298px1024.jpg,https://apod.nasa.gov/apod/image/1704/STSCI_NGC4302_4298.jpg,,image
2017-04-22,https://apod.nasa.gov/apod/image/1704/PIA21445.croplevels.jpg,https://apod.nasa.gov/apod/image/1704/PIA21445.jpg,,image
2017-04-23,https://apod.nasa.gov/apod/image/1704/teapotsirds_winfree_960.jpg,https://apod.nasa.gov/apod/image/1704/teapotsirds_winfree_960.jpg,,image
2017-04-24,https://apod.nasa.gov/apod/image/1704/blacksea_modis_960.jpg,https://apod.nasa.gov/apod/image/1704/blacksea_modis_6000.jpg,,image
2017-04-25,https://apod.nasa.gov/apod/image/1704/CometLovejoyE4_Hemmerich2_1080.jpg,https://apod.nasa.gov/apod/image/1704/CometLovejoyE4_Hemmerich2_2180.jpg,Fritz Helmut Hemmerich,image
2017-04-26,https://apod.nasa.gov/apod/image/1704/EtnaErupts_Giannobile_960.jpg,https://apod.nasa.gov/apod/image/1704/EtnaErupts_Giannobile_5184.jpg,Dario Giannobile,image
2017-04-27,https://apod.nasa.gov/apod/image/1704/lyrids_2017_beletsky1024.jpg,https://apod.nasa.gov/apod/image/1704/lyrids_2017_beletsky.jpg,Yuri Beletsky,image
2017-04-28,https://apod.nasa.gov/apod/image/1704/AntennaeColombari1024_q100_watermark.jpg,https://apod.nasa.gov/apod/image/1704/AntennaeColombari1824x0_q100_watermark.jpg,"Subaru, NAOJ",image
2017-04-29,https://apod.nasa.gov/apod/image/1704/twoArcsKralik600c.jpg,https://apod.nasa.gov/apod/image/1704/twoArcsKralik.jpg,"Ondrej
 Kralik",image
2017-04-30,https://apod.nasa.gov/apod/image/1704/SaturnInsideOut2_cassini_960.jpg,https://apod.nasa.gov/apod/image/1704/SaturnInsideOut2_cassini_960.jpg,,image
2017-05-01,https://apod.nasa.gov/apod/image/1705/casa_main_960.jpg,https://apod.nasa.gov/apod/image/1705/casa_main_960.jpg,,image
2017-05-02,https://apod.nasa.gov/apod/image/1705/CygnusApproach_ISS_960.jpg,https://apod.nasa.gov/apod/image/1705/CygnusApproach_ISS_4940.jpg,,image
2017-05-03,https://apod.nasa.gov/apod/image/1705/NGC3628_Coles_960.jpg,https://apod.nasa.gov/apod/image/1705/NGC3628_Coles_3463.jpg,Eric Coles,image
2017-05-04,https://apod.nasa.gov/apod/image/1705/perseusChandra.jpg,https://apod.nasa.gov/apod/image/1705/perseusChandra_lg.jpg,,image
2017-05-05,https://apod.nasa.gov/apod/image/1705/Moonaldebaran1-giorgiahofer1024.jpg,https://apod.nasa.gov/apod/image/1705/Moonaldebaran1-giorgiahofer.jpg,Giorgia Hofer,image
2017-05-06,https://apod.nasa.gov/apod/image/1705/STSCI-HST-abell370_1024.jpg,https://apod.nasa.gov/apod/image/1705/STSCI-HST-abell370_1797x2000.jpg,,image
2017-05-07,https://apod.nasa.gov/apod/image/1705/ic410_WISEantonucci_960.jpg,https://apod.nasa.gov/apod/image/1705/ic410_WISEantonucci_1824.jpg,":
 Francesco Antonucci",image
2017-05-08,https://apod.nasa.gov/apod/image/1705/OgunquitBeach_Curiosity_960.jpg,https://apod.nasa.gov/apod/image/1705/OgunquitBeach_Curiosity_8776.jpg,,image
2017-05-09,https://apod.nasa.gov/apod/image/1705/DoubleDipper_Beletsky_960.jpg,https://apod.nasa.gov/apod/image/1705/DoubleDipper_Beletsky_1199.jpg,"Yuri Beletsky
 (Carnegie
 Las Campanas Observatory,
 TWAN)",image
2017-05-10,https://apod.nasa.gov/apod/image/1705/Arp273Main_HubblePestana_1080.jpg,https://apod.nasa.gov/apod/image/1705/Arp273Main_HubblePestana_3079.jpg,Domingo Pestana,image
2017-05-11,https://apod.nasa.gov/apod/image/1705/multiWcrab_lg1024c.jpg,https://apod.nasa.gov/apod/image/1705/multiWcrab_lg2048.jpg,,image
2017-05-12,https://apod.nasa.gov/apod/image/1705/m13s_3Block.jpg,https://apod.nasa.gov/apod/image/1705/m13Block.jpg,Adam Block,image
2017-05-13,https://apod.nasa.gov/apod/image/1705/ISSaurora_150623_kelly1024.jpg,https://apod.nasa.gov/apod/image/1705/ISSaurora_150623_kelly.jpg,,image
2017-05-14,https://apod.nasa.gov/apod/image/1705/Ganymede_Galileo_960.jpg,https://apod.nasa.gov/apod/image/1705/Ganymede_Galileo_790.jpg,,image
2017-05-15,https://www.youtube.com/embed/vxJTQuWISbk,https://www.youtube.com/embed/vxJTQuWISbk,,video
2017-05-16,https://apod.nasa.gov/apod/image/1705/GeminiCasPol_Andreo_1080.jpg,https://apod.nasa.gov/apod/image/1705/GeminiCasPol_Andreo_2048.jpg,"Rogelio Bernal
 Andreo (Deep Sky Colors)",image
2017-05-17,https://apod.nasa.gov/apod/image/1705/Hickson90_Czernetz_960.jpg,https://apod.nasa.gov/apod/image/1705/Hickson90_Czernetz_1633.jpg,,image
2017-05-18,https://apod.nasa.gov/apod/image/1705/Sh-2-240-RHa-GSII-BOIII_DLopez_IAC1024c.jpg,https://apod.nasa.gov/apod/image/1705/Sh-2-240-RHa-GSII-BOIII_DLopez_IAC.jpg,IAC,image
2017-05-19,https://apod.nasa.gov/apod/image/1705/eso1610a_WLMgalaxy1024.jpg,https://apod.nasa.gov/apod/image/1705/eso1610a_WLMgalaxy.jpg,,image
2017-05-20,https://apod.nasa.gov/apod/image/1705/M101p1024bagi.jpg,https://apod.nasa.gov/apod/image/1705/M101p2000bagi.jpg,Laszlo Bagi,image
2017-05-21,https://apod.nasa.gov/apod/image/1705/lagoon_hubble_960.jpg,https://apod.nasa.gov/apod/image/1705/lagoon_hubble_1486.jpg,,image
2017-05-22,https://apod.nasa.gov/apod/image/1705/HorseShoeSky_Lane_960.jpg,https://apod.nasa.gov/apod/image/1705/HorseShoeSky_Lane_3000.jpg,David Lane,image
2017-05-23,https://www.youtube.com/embed/x_UaOhvLUYA,https://www.youtube.com/embed/x_UaOhvLUYA,"Peter Ros�n et al.; 
  Music: 
 The Awakening by 
 Clemens Ruh",video
2017-05-24,https://apod.nasa.gov/apod/image/1705/ngc4565_lorand_960.jpg,https://apod.nasa.gov/apod/image/1705/ngc4565_lorand_960.jpg,L�r�nd F�nyes,image
2017-05-25,https://apod.nasa.gov/apod/image/1705/NGC_6946_sn_elab_2_fin1024.jpg,https://apod.nasa.gov/apod/image/1705/NGC_6946_sn_elab_2_fin.jpg,Paolo Demaria,image
2017-05-26,https://apod.nasa.gov/apod/image/1705/ngc6744-1024Verschatse.jpg,https://apod.nasa.gov/apod/image/1705/ngc6744-maximumVerschatse.jpg,Daniel Verschatse,image
2017-05-27,https://apod.nasa.gov/apod/image/1705/c71-Pclark_villaverdeV3C.jpg,https://apod.nasa.gov/apod/image/1705/c71-Pclark_villaverdeV3.jpg,"Raul
 Villaverde Fraile",image
2017-05-28,https://apod.nasa.gov/apod/image/1705/HebesChasma_esa_960.jpg,https://apod.nasa.gov/apod/image/1705/HebesChasma_esa_1024.jpg,,image
2017-05-29,https://apod.nasa.gov/apod/image/1705/BeneathJupiter_Juno_960.jpg,https://apod.nasa.gov/apod/image/1705/BeneathJupiter_Juno_vertical960.jpg,,image
2017-05-30,https://apod.nasa.gov/apod/image/1705/DesertSky_Horalek_1080.jpg,https://apod.nasa.gov/apod/image/1705/DesertSky_Horalek_1800.jpg,Petr Horálek,image
2017-05-31,https://www.youtube.com/embed/0821TZvcpcA?rel=0,https://www.youtube.com/embed/0821TZvcpcA?rel=0,,video
2017-06-01,https://apod.nasa.gov/apod/image/1706/GS_20170503_HandolAir_0143_Pan1024.jpg,https://apod.nasa.gov/apod/image/1706/GS_20170503_HandolAir_0143_Pan.jpg,Göran Strand,image
2017-06-02,https://apod.nasa.gov/apod/image/1706/BHmassChartGW17a1024.jpg,https://apod.nasa.gov/apod/image/1706/BHmassChartGW17a.jpg,,image
2017-06-03,https://apod.nasa.gov/apod/image/1706/PIA21645_1024r.jpg,https://apod.nasa.gov/apod/image/1706/PIA21645_1024r.jpg,,image
2017-06-04,https://apod.nasa.gov/apod/image/1706/orionbfh_andreo_960.jpg,https://apod.nasa.gov/apod/image/1706/orionbfh_andreo_1089.jpg,"Rogelio Bernal
 Andreo (Deep Sky Colors)",image
2017-06-05,https://apod.nasa.gov/apod/image/1706/Summer2017Sky_universe2go_960.jpg,https://apod.nasa.gov/apod/image/1706/Summer2017Sky_universe2go_2500.jpg,Universe2go.com,image
2017-06-06,https://apod.nasa.gov/apod/image/1706/StarGone_Hubble_960.jpg,https://apod.nasa.gov/apod/image/1706/StarGone_Hubble_1350.jpg,,image
2017-06-07,https://www.youtube.com/embed/9UHP28JiPeE?rel=0,https://www.youtube.com/embed/9UHP28JiPeE?rel=0,,video
2017-06-08,https://apod.nasa.gov/apod/image/1706/MLFirefall_WF2_960.jpg,https://apod.nasa.gov/apod/image/1706/MLFirefall_WF2_960.jpg,"Rogelio Bernal
 Andreo",image
2017-06-09,https://apod.nasa.gov/apod/image/1706/M27Subaru_colombari1024_q100_watermark.jpg,https://apod.nasa.gov/apod/image/1706/M27Subaru_colombari1824_q100_watermark.jpg,"Subaru, NAOJ",image
2017-06-10,https://apod.nasa.gov/apod/image/1706/SaturnGC_Nouroozi1024.jpg,https://apod.nasa.gov/apod/image/1706/SaturnGC_Nouroozi.jpg,Mohammad Nouroozi,image
2017-06-11,https://apod.nasa.gov/apod/image/1706/Spirograph_Hubble_960.jpg,https://apod.nasa.gov/apod/image/1706/Spirograph_Hubble_2119.jpg,,image
2017-06-12,https://apod.nasa.gov/apod/image/1706/MarsaPit_mro_960.jpg,https://apod.nasa.gov/apod/image/1706/MarsaPit_mro_2628.jpg,,image
2017-06-13,https://apod.nasa.gov/apod/image/1706/CarinaNebulaWide_Kamble_960.jpg,https://apod.nasa.gov/apod/image/1706/CarinaNebulaWide_Kamble_2575.jpg,Amit Ashok Kamble,image
2017-06-14,https://apod.nasa.gov/apod/image/1706/m89_hanson_960.jpg,https://apod.nasa.gov/apod/image/1706/m89_hanson_3866.jpg,Mark Hanson,image
2017-06-15,https://apod.nasa.gov/apod/image/1706/APOD_1200Vetter.jpg,https://apod.nasa.gov/apod/image/1706/APOD_1200Vetter.jpg,Nuits sacrees,image
2017-06-16,https://apod.nasa.gov/apod/image/1706/SHonda_86072jsm1024.jpg,https://apod.nasa.gov/apod/image/1706/SHonda_86072jsm.jpg,Stan Honda,image
2017-06-17,https://apod.nasa.gov/apod/image/1706/s2017_06_11picdp1024.jpg,https://apod.nasa.gov/apod/image/1706/s2017_06_11picdp.jpg,near opposition Saturn,image
2017-06-18,https://player.vimeo.com/video/24410924?color=000000&title=0&byline=0&portrait=0,https://player.vimeo.com/video/24410924?color=000000&title=0&byline=0&portrait=0,,video
2017-06-19,https://www.youtube.com/embed/F0_QKTwvRBQ?rel=0,https://www.youtube.com/embed/F0_QKTwvRBQ?rel=0,,video
2017-06-20,https://apod.nasa.gov/apod/image/1706/Westerlund1_hubble_960.jpg,https://apod.nasa.gov/apod/image/1706/Westerlund1_hubble_2748.jpg,,image
2017-06-21,https://apod.nasa.gov/apod/image/1706/solsticedial_mari_960.jpg,https://apod.nasa.gov/apod/image/1706/solsticedial_mari_5616.jpg,Jean-Marc Mari,image
2017-06-22,https://apod.nasa.gov/apod/image/1706/PIA21615TitanNorthSummer1024.jpg,https://apod.nasa.gov/apod/image/1706/PIA21615TitanNorthSummer.jpg,,image
2017-06-23,https://apod.nasa.gov/apod/image/1706/_MG_5896Soponyai_sss1024.jpg,https://apod.nasa.gov/apod/image/1706/_MG_5896Soponyai_sss.jpg,"György
 Soponyai",image
2017-06-24,https://apod.nasa.gov/apod/image/1706/RBA_DS_Mk2M64_1024V0.jpg,https://apod.nasa.gov/apod/image/1706/RBA_DS_Mk2M64_2048V.jpg,"Rogelio Bernal
 Andreo",image
2017-06-25,https://apod.nasa.gov/apod/image/1706/n44_gemini_960.jpg,https://apod.nasa.gov/apod/image/1706/n44_gemini_4059.jpg,Gemini Obs.,image
2017-06-26,https://apod.nasa.gov/apod/image/1706/trappist1f_spitzer_1080.jpg,https://apod.nasa.gov/apod/image/1706/trappist1f_spitzer_4534.jpg,,image
2017-06-27,https://apod.nasa.gov/apod/image/1706/M81GroupIFNwide_Lopez_960.jpg,https://apod.nasa.gov/apod/image/1706/M81GroupIFNwide_Lopez_1500.jpg,IAC,image
2017-06-28,https://apod.nasa.gov/apod/image/1706/M20_M21CompositeMP1024.jpg,https://apod.nasa.gov/apod/image/1706/M20_M21CompositeMP.jpg,Martin Pugh,image
2017-06-29,https://apod.nasa.gov/apod/image/1706/raqr_ChandraBlockComposite1024.jpg,https://apod.nasa.gov/apod/image/1706/raqr_ChandraBlockComposite.jpg,,image
2017-06-30,https://apod.nasa.gov/apod/image/1706/NGC7814Chart32_c40.jpg,https://apod.nasa.gov/apod/image/1706/NGC7814Chart32_c80.jpg,CHART32 Team,image
2017-07-01,https://apod.nasa.gov/apod/image/1707/ESP_050472_1585_ESP_050406_1585_RED.crop1024.jpg,https://apod.nasa.gov/apod/image/1707/ESP_050472_1585_ESP_050406_1585_RED.crop2048.jpg,,image
2017-07-02,https://apod.nasa.gov/apod/image/1707/carina08_hubble_960.jpg,https://apod.nasa.gov/apod/image/1707/carina08_hubble_2104.jpg,,image
2017-07-03,https://apod.nasa.gov/apod/image/1707/GreatWallMilkyWay_Yu_1080.jpg,https://apod.nasa.gov/apod/image/1707/GreatWallMilkyWay_Yu_1686.jpg,Steed Yu & NightChina.net,image
2017-07-04,https://www.youtube.com/embed/dtY44sPNHcU?rel=0,https://www.youtube.com/embed/dtY44sPNHcU?rel=0,,video
2017-07-05,https://apod.nasa.gov/apod/image/1707/AphelionSunrise_StephenMudge1024.jpg,https://apod.nasa.gov/apod/image/1707/AphelionSunrise_StephenMudge.jpg,Stephen Mudge,image
2017-07-06,https://apod.nasa.gov/apod/image/1707/PIA21449AtlasDaphnisPan_fig1.jpg,https://apod.nasa.gov/apod/image/1707/PIA21449AtlasDaphnisPan.jpg,,image
2017-07-07,https://apod.nasa.gov/apod/image/1707/Messier106_NGC4217Feltoti1024.jpg,https://apod.nasa.gov/apod/image/1707/Messier106_NGC4217Feltoti.jpg,Peter Feltoti,image
2017-07-08,https://apod.nasa.gov/apod/image/1707/ic342_rector1024s.jpg,https://apod.nasa.gov/apod/image/1707/ic342_rector2048.jpg,T. Rector,image
2017-07-09,https://apod.nasa.gov/apod/image/1707/EarthAtNight_SuomiNPP_1080.jpg,https://apod.nasa.gov/apod/image/1707/EarthAtNight_SuomiNPP_3600.jpg,,image
2017-07-10,https://apod.nasa.gov/apod/image/1707/NGC1512_Schmidt_960.jpg,https://apod.nasa.gov/apod/image/1707/NGC1512_Schmidt_1342.jpg,,image
2017-07-11,https://apod.nasa.gov/apod/image/1707/OmegaCentauri_ODay_1080.jpg,https://apod.nasa.gov/apod/image/1707/OmegaCentauri_ODay_4620.jpg,Mike O'Day,image
2017-07-12,https://apod.nasa.gov/apod/image/1707/M63-HST-Subaru-S1024.jpg,https://apod.nasa.gov/apod/image/1707/M63-HST-Subaru-LL.jpg,Hubble Legacy Archive,image
2017-07-13,https://apod.nasa.gov/apod/image/1707/Tafreshi_NIK2197s.jpg,https://apod.nasa.gov/apod/image/1707/Tafreshi_NIK2197s.jpg,Babak Tafreshi,image
2017-07-14,https://apod.nasa.gov/apod/image/1707/N4449DPestanaRVillaverdeHLA1024.jpg,https://apod.nasa.gov/apod/image/1707/N4449DPestanaRVillaverdeHLA2048.jpg,Hubble Legacy Archive,image
2017-07-15,https://apod.nasa.gov/apod/image/1707/redspotDetailJuno_EichstadtDoran_crop.jpg,https://apod.nasa.gov/apod/image/1707/redspotDetailJuno_EichstadtDoran_crop.jpg,,image
2017-07-16,https://apod.nasa.gov/apod/image/1707/LightningEclipse_Kotsiopoulos_960.jpg,https://apod.nasa.gov/apod/image/1707/LightningEclipse_Kotsiopoulos_960.jpg,"Chris Kotsiopoulos
 (GreekSky)",image
2017-07-17,https://www.youtube.com/embed/9Vp2jUQ4rNM?rel=0,https://www.youtube.com/embed/9Vp2jUQ4rNM?rel=0,,video
2017-07-18,https://apod.nasa.gov/apod/image/1707/ThunderMoonPisa_Meniero_960.jpg,https://apod.nasa.gov/apod/image/1707/ThunderMoonPisa_Meniero_5760.jpg,Marco Meniero,image
2017-07-19,https://apod.nasa.gov/apod/image/1707/IresonHill_Curiosity_960.jpg,https://apod.nasa.gov/apod/image/1707/IresonHill_Curiosity_6720.jpg,,image
2017-07-20,https://apod.nasa.gov/apod/image/1707/MOSAIC_IC1396_HaSHO_blanco1024.jpg,https://apod.nasa.gov/apod/image/1707/MOSAIC_IC1396_HaSHO_blanco.jpg,"César Blanco
 González",image
2017-07-21,https://apod.nasa.gov/apod/image/1707/STSCI-MarsPhobosComp1024.jpg,https://apod.nasa.gov/apod/image/1707/STSCI-MarsPhobosComp3000.jpg,,image
2017-07-22,https://apod.nasa.gov/apod/image/1707/AS11-40-5872HR1024.jpg,https://apod.nasa.gov/apod/image/1707/AS11-40-5872HR.jpg,,image
2017-07-23,https://apod.nasa.gov/apod/image/1707/mercuryflyby2_messenger_960.jpg,https://apod.nasa.gov/apod/image/1707/mercuryflyby2_messenger_1024.png,,image
2017-07-24,https://apod.nasa.gov/apod/image/1707/HybridSolarEclipse_Kamenew_960.jpg,https://apod.nasa.gov/apod/image/1707/HybridSolarEclipse_Kamenew_1584.jpg,"Eugen Kamenew
 (Kamenew Photography)",image
2017-07-25,https://apod.nasa.gov/apod/image/1707/ISSdrone_jaxa_960.jpg,https://apod.nasa.gov/apod/image/1707/ISSdrone_jaxa_4928.jpg,,image
2017-07-26,https://apod.nasa.gov/apod/image/1707/MonumentValley_Masterson_1080.jpg,https://apod.nasa.gov/apod/image/1707/MonumentValley_Masterson_2048.jpg,Tom Masterson,image
2017-07-27,https://apod.nasa.gov/apod/image/1707/TOA1-M8M20-SL-DCP01andB600-09-Final7-Cc1024.jpg,https://apod.nasa.gov/apod/image/1707/TOA1-M8M20-SL-DCP01andB600-09-Final7-Cc2048.jpg,Josep Drudis,image
2017-07-28,https://apod.nasa.gov/apod/image/1707/PIA21617CassiniNoodle1024.jpg,https://apod.nasa.gov/apod/image/1707/PIA21617CassiniNoodle.jpg,,image
2017-07-29,https://apod.nasa.gov/apod/image/1707/aurora_iss052e007857_1024.jpg,https://apod.nasa.gov/apod/image/1707/aurora_iss052e007857.jpg,,image
2017-07-30,https://apod.nasa.gov/apod/image/1707/AntarcticEclipse_bruenjes_960.jpg,https://apod.nasa.gov/apod/image/1707/AntarcticEclipse_bruenjes_650.jpg,"Fred Bruenjes
 (moonglow.net)",image
2017-07-31,https://www.youtube.com/embed/rJzKDbnXyH0?rel=0,https://www.youtube.com/embed/rJzKDbnXyH0?rel=0,,video
2017-08-01,https://apod.nasa.gov/apod/image/1708/PerseidsTurkey_Tezel_960.jpg,https://apod.nasa.gov/apod/image/1708/PerseidsTurkey_Tezel_1536.jpg,Tunç Tezel,image
2017-08-02,https://apod.nasa.gov/apod/image/1708/Trunk_Abdul_960.jpg,https://apod.nasa.gov/apod/image/1708/Trunk_Abdul_1300.jpg,Anis Abdul,image
2017-08-03,https://apod.nasa.gov/apod/image/1708/Pelican_bi_colour_Wager1024.jpg,https://apod.nasa.gov/apod/image/1708/Pelican_bi_colour_Wager.jpg,Sara Wager,image
2017-08-04,https://apod.nasa.gov/apod/image/1708/pj07_nntzlrscrop_gedp1024.jpg,https://apod.nasa.gov/apod/image/1708/pj07_nntzlrscrop_gedp.jpg,,image
2017-08-05,https://apod.nasa.gov/apod/image/1708/cheshirecat_chandra_comp1024c.jpg,https://apod.nasa.gov/apod/image/1708/cheshirecat_chandra_complg.jpg,,image
2017-08-06,https://apod.nasa.gov/apod/image/1708/MeteorBoom_vanderHoeven_750.gif,https://apod.nasa.gov/apod/image/1708/MeteorBoom_vanderHoeven_750.gif,Andr� van der Hoeven,image
2017-08-07,https://apod.nasa.gov/apod/image/1708/NGC1512inner_Hubble_960.jpg,https://apod.nasa.gov/apod/image/1708/NGC1512inner_Hubble_5413.jpg,,image
2017-08-08,https://apod.nasa.gov/apod/image/1708/RingWaves_CassiniLakdawalla_960.jpg,https://apod.nasa.gov/apod/image/1708/RingWaves_CassiniLakdawalla_1020.jpg,,image
2017-08-09,https://apod.nasa.gov/apod/image/1708/WardPartiaLunar2017_1024.jpg,https://apod.nasa.gov/apod/image/1708/WardPartiaLunar2017.jpg,,image
2017-08-10,https://apod.nasa.gov/apod/image/1708/2016_08_06_Perseids_1310pxHoralek.jpg,https://apod.nasa.gov/apod/image/1708/2016_08_06_Perseids_1310pxHoralek.jpg,Petr Horálek,image
2017-08-11,https://apod.nasa.gov/apod/image/1708/KastamonuTutulmaX1200.jpg,https://apod.nasa.gov/apod/image/1708/KastamonuTutulmaX.jpg,Tunç Tezel,image
2017-08-12,https://www.youtube.com/embed/lf0zfxbt7ds?rel=0,https://www.youtube.com/embed/lf0zfxbt7ds?rel=0,Progymnasium Rosenfeld,video
2017-08-13,https://apod.nasa.gov/apod/image/1708/corona_druckmuller_960.jpg,https://apod.nasa.gov/apod/image/1708/corona_druckmuller_1600.jpg,"Miloslav Druckm�ller
 (Brno U. of Tech.),
 Martin Dietzel, Peter Aniol, Vojtech Ru�in",image
2017-08-14,https://www.youtube.com/embed/Zy9jIikX62o?rel=0,https://www.youtube.com/embed/Zy9jIikX62o?rel=0,,video
2017-08-15,https://apod.nasa.gov/apod/image/1708/Carina_Foucher_960.jpg,https://apod.nasa.gov/apod/image/1708/Carina_Foucher_2695.jpg,Bastien Foucher,image
2017-08-16,https://apod.nasa.gov/apod/image/1708/perseid_170812_ladanyi_web.jpg,https://apod.nasa.gov/apod/image/1708/perseid_170812_ladanyi_web.jpg,Tamas Ladanyi,image
